stkcd,accper,C_Innovation,sust_score,env_score,social_score,industrycode,sic2,gov_score,X_breadth1,X_breadth2,SOE,Size,Lev,Age,Growth,Cash,ROE,MTB,yrf1,yrf2,yrf3,yrf4,yrf5,yrf6,yrf7,yrf8,yrf9,indus1,indus2,indus3,indus4,indus5,indus6,indus7,indus8,indus9,indus10,indus11,indus12,indus13,indus14,indus15,indus16,indus17,indus18,indus19,indus20
600346,2014,"3,89","-1,89",0,"-0,53",C28,C2,"-0,4333333","1,94591","1,386294",0,"7,299121","0,7491819","2,772589","-0,2806318","0,0518994","-0,266656","5,918658",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2015,"4,23","-1,65",0,"-0,14",C28,C2,"-0,4333333","1,386294","1,098612",0,"7,130098","0,8303238","2,833213","-0,0403542","-0,0331223","-0,400232","16,02194",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600346,2018,"1,39","25,47",0,"3,71",C28,C2,"7,253334","1,386294","1,098612",0,"9,986403","0,7771655","2,995732","0,2650902","0,0329876","0,143952","5,886542",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600351,2017,"7,11","20,78",0,"4,15",C27,C2,"5,543334","0,6931472","0,6931472",1,"8,655562","0,3328645","2,944439","0,4165883","0,0370203","0,070798","2,502713",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600351,2018,"4,29","28,51",0,"5,8",C27,C2,"7,57","0,6931472","0,6931472",1,"8,608496","0,3757514","2,995732","0,1405443","0,0883919","0,095836","2,072675",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2010,,59,15,"6,18",C26,C2,"12,60667","1,098612","1,098612",0,"8,862484","0,5144468","2,564949","0,4454563","-0,0653544","0,156806","3,709016",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2011,,"62,4",14,"7,68",C26,C2,"13,57333","1,098612","1,098612",0,"8,883918","0,5876779","2,639057","0,2324776","-0,0327685","0,119646","2,593127",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2012,"3,16","74,9",17,"6,81",C26,C2,"17,00667","2,484907","2,302585",0,"9,123584","0,5119308","2,70805","-0,0704946","0,0634848","0,104014","2,113548",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2013,"3,21","69,95",17,"4,97",C26,C2,"15,99333","2,484907","2,302585",0,"9,160625","0,4760211","2,772589","0,8414505","0,0470137","0,15974","2,924077",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2016,"4,44","29,58",0,"3,96",C26,C2,"8,54","2,197225","1,791759",0,"8,977903","0,5651242","2,944439","-0,1675355","-0,129541","0,152169","3,024763",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2017,"3,87","29,72",0,"3,52",C26,C2,"8,733334","2,302585","1,791759",0,"9,072572","0,5916768","2,995732","0,2221974","-0,0055956","0,15053","3,461861",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600352,2018,"3,83","29,52",0,"3,41",C26,C2,"8,703333","2,302585","1,791759",0,"9,012743","0,579514","3,044523","0,2632214","0,0206124","0,206077","2,808076",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2010,,"54,92",17,"3,12",C32,C3,"11,6","1,609438","1,386294",1,"10,23563","0,3702699","2,639057","0,4781278","-0,0359817","0,172054","5,116738",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2011,,"78,49",20,"6,51",C32,C3,"17,00667","1,609438","1,386294",1,"10,02127","0,415903","2,70805","0,5389805","0,0973216","0,177836","2,619738",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2012,"1,57","65,14",14,"2,77",C32,C3,"16,12333","1,791759","1,386294",1,"10,02553","0,4380415","2,772589","0,3477973","0,0810689","0,12649","2,661179",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2013,"1,32","75,15","19,5","6,24",C32,C3,"16,47","1,94591","1,609438",1,"10,01793","0,4858466","2,833213","0,1093239","0,0589469","0,081336","2,020796",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2014,"1,17","27,54",0,"4,67",C32,C3,"7,623333","2,079442","1,791759",1,"9,969556","0,5066608","2,890372","0,130441","0,0182061","0,061502","2,384813",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2015,"0,92","65,56",17,"6,5",C32,C3,"14,02","1,94591","1,609438",1,"9,946212","0,4670674","2,944439","-0,0656378","0,0211912","0,014437","2,015849",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2016,"1,15","23,56",0,5,C32,C3,"6,186666","2,484907","1,94591",1,"9,975296","0,4412845","2,995732","0,088952","0,0495056","0,019467","1,976384",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2017,"1,2","24,9",0,5,C32,C3,"6,633333","2,484907","1,94591",1,"9,946548","0,4871866","3,044523","0,0135369","0,0334389","0,034524","2,347361",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600362,2018,"1,35","26,2",0,5,C32,C3,"7,066667","2,639057","2,079442",1,"9,888932","0,4942276","3,091043","0,0499545","0,0795417","0,04811","1,853061",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600363,2010,,"11,68",0,"0,67",C39,C3,"3,67","0,6931472","0,6931472",1,"8,45084","0,4125495","2,484907","0,0785346","-0,0135848","0,054948","4,819755",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600363,2011,,"13,08",0,"1,1",C39,C3,"3,993333","0,6931472","0,6931472",1,"8,398185","0,3792934","2,564949","-0,0247358","0,0259377","0,092193","2,507194",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600363,2012,"2,48","13,47",0,"0,84",C39,C3,"4,21","0,6931472","0,6931472",1,"8,29829","0,3121894","2,639057","0,080764","0,0128684","0,079112","2,219803",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600363,2013,"3,08","14,97",0,"0,58",C39,C3,"4,796667","0,6931472","0,6931472",1,"8,430763","0,3302653","2,70805","0,2664817","-0,0298234","0,087294","2,305068",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2010,,"20,74",0,"2,49",C30,C3,"6,083333","1,791759","1,386294",0,"8,23244","0,3647063","2,833213","0,9348652","0,0592199","0,124214","5,82633",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2011,,"26,3",0,"2,83",C30,C3,"7,823333","1,609438","1,386294",0,"8,104704","0,3645964","2,890372","1,042564","0,1075934","0,345112","3,368126",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2012,"4,79","29,98",0,"3,27",C30,C3,"8,903334","1,791759","1,609438",0,"8,027802","0,2540852","2,944439","-0,2591456","0,2153465","0,187457","3,049621",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2013,"3,33","27,85",0,"2,73",C30,C3,"8,373333","1,098612","1,098612",0,"8,038512","0,2174939","2,995732","-0,26756","0,0608862","0,122039","2,573502",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2014,"3,8","25,65",0,"2,62",C30,C3,"7,676667","1,098612","1,098612",0,"8,06054","0,1876761","3,044523","-0,3287747","0,0424044","0,069905","2,828431",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2015,"3,56","25,74",0,"1,45",C30,C3,"8,096666","1,098612","1,098612",0,"7,967973","0,2523617","3,091043","0,0001477","0,0438618","0,107932","3,691437",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2016,"4,88","27,04",0,"3,28",C30,C3,"7,92","1,098612","1,098612",0,"7,92588","0,1924269","3,135494","0,0868458","0,0052644","0,203031","2,610565",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2017,"3,61","25,26",0,"2,57",C30,C3,"7,563334","1,098612","1,098612",0,"8,014005","0,222939","3,178054","0,2056763","-0,0191158","0,090395","2,314059",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600366,2018,"6,91","16,42",0,"1,19",C30,C3,"5,076667","1,098612","1,098612",0,"8,136811","0,1875123","3,218876","0,0772527","0,0362157","0,01937","1,399521",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600375,2013,"2,8","21,64",0,"2,93",C36,C3,"6,236667","0,6931472","0,6931472",1,"8,515792","0,4978363","2,70805","0,465871","0,0554939","0,07195","2,362426",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600375,2014,"3,93","4,16",0,"1,99",C36,C3,"0,7233334","0,6931472","0,6931472",1,"8,621013","0,5864132","2,772589","-0,2382656","-0,0273003","-0,097527","3,271448",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600375,2016,"2,92","1,35",0,"2,1",C36,C3,"-0,25","0,6931472","0,6931472",1,"8,439447","0,7171594","2,890372","0,1424592","0,0705612","0,028416","3,941715",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600375,2017,"3,65","11,47",0,"2,95",C36,C3,"2,84","0,6931472","0,6931472",1,"8,427268","0,734101","2,944439","0,4802385","0,0043255","0,023355","3,809804",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600380,2016,"6,26","26,39",0,"6,24",C27,C2,"6,716667","2,079442","1,609438",0,"9,151651","0,419181","3,218876","0,1249325","0,1023262","0,117103","2,410052",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600380,2017,"6,54","32,66",0,"8,01",C27,C2,"8,216666","2,484907","1,609438",0,"9,200896","0,3869033","3,258096","0,108801","0,0842072","0,345112","1,924262",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600380,2018,"7,62","28,35",0,"6,57",C27,C2,"7,26","2,302585","1,609438",0,"7,257003","0,347747","3,295837","0,0394003","0,0730631","0,097584","1,399521",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2013,"3,48","69,41",17,"4,36",C35,C3,"16,01667","1,098612","1,098612",0,"8,598405","0,6647675","2,772589","0,3131977","0,0094121","0,169722","6,992704",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2014,"4,1","24,41",0,"2,66",C35,C3,"7,25","1,098612","1,098612",0,"8,663714","0,7164764","2,833213","0,0823338","0,043293","0,152982","7,140826",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2015,"3,94","24,29",0,"2,89",C35,C3,"7,133333","1,098612","1,098612",0,"8,74608","0,7288896","2,890372","0,2263768","0,0750847","0,162432","7,73022",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2016,"4,93","60,83","14,5","7,18",C35,C3,"13,05","1,098612","1,098612",0,"8,763271","0,7222667","2,944439","0,0855883","0,0625048","0,173762","5,854391",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2017,"5,29","24,67",0,"3,13",C35,C3,"7,18","1,098612","1,098612",0,"8,773385","0,6871001","2,995732","0,0111113","0,0234341","0,168667","6,246195",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600388,2018,"4,64","24,25",0,"3,07",C35,C3,"7,06","1,098612","1,098612",0,"8,843904","0,7300876","3,044523","0,1589616","0,0219562","0,166834","4,837163",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2013,"0,32","75,28","19,5","5,93",C26,C2,"16,61667","0,6931472","0,6931472",1,"7,552762","0,6301895","3,178054","0,0514201","0,1959378","0,281831","8,105906",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2014,"0,37","27,85",0,"4,04",C26,C2,"7,936666","0,6931472","0,6931472",1,"7,542213","0,5943738","3,218876","-0,0590201","0,1269761","0,157679","5,412834",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2015,"0,45","49,45",12,"1,43",C26,C2,"12,00667","0,6931472","0,6931472",1,"7,491645","0,5859052","3,258096","-0,1003753","0,0725744","0,008053","5,474429",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2016,"0,3","48,66",11,"3,54",C26,C2,"11,37333","1,098612","0,6931472",1,"7,434848","0,5776383","3,295837","0,7747946","0,1071683","0,039285","5,632501",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2017,"0,89","28,08",0,"4,07",C26,C2,"8,003333","1,098612","0,6931472",1,"7,393263","0,4697312","3,332205","-0,2336392","0,1745113","0,169361","4,184685",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600389,2018,"2,68","30,69",0,"4,65",C26,C2,"8,68","0,6931472","0,6931472",1,"7,35628","0,4316624","3,367296","0,0768426","0,0967106","0,231455","3,503845",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600392,2016,"0,88","19,79",0,"11,48",C32,C3,"2,77","1,386294","1,098612",1,"6,823286","0,4462296","2,944439","0,2485801","-0,0423557","-0,022375","9,80491",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600392,2017,"2,28",29,0,"14,48",C32,C3,"4,84","1,791759","1,386294",1,"7,631432","0,3784939","2,995732","2,078923","-0,0247822","0,095684","5,551411",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600392,2018,"2,09","28,59",0,"14,4",C32,C3,"4,73","1,94591","1,609438",1,"7,62657","0,3876966","3,044523","0,1966739","0,0311633","0,051508","3,4405",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600393,2017,,"30,19",0,"6,69",K70,K,"7,833333","3,044523","1,609438",0,"6,688354","0,6517707","3,496508","2,078923","-0,0462996","0,237276","4,348568",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600393,2018,,"21,41",0,10,K70,K,"3,803333","2,833213","1,386294",0,"7,136483","0,6766495","3,496508","-0,3992136","0,0468261","0,037734","2,929025",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
600398,2018,"0,26","37,44",0,10,C18,C1,"9,146667","2,484907","2,079442",0,"9,797793","0,5574755","3,091043","0,0488809","0,0817611","0,284763","4,169175",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600400,2016,"1,51","24,52",0,"8,57",C18,C1,"5,316667","0,6931472","0,6931472",0,"8,362876","0,5458499","3,091043","0,1472505","-0,1088971","0,050282","4,351815",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600400,2017,"2,28","32,26",0,"8,51",C18,C1,"7,916667","0,6931472","0,6931472",0,"8,276395","0,1557672","3,135494","-0,1076333","-0,129541","0,134425","3,012508",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600400,2018,"0,3655","25,52",0,"7,9",C18,C1,"5,873333","0,6931472","0,6931472",0,"8,237743","0,261653","3,178054","-0,0853231","-0,0065581","0,048064","2,700838",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2012,"5,32","19,41",0,"4,87",C39,C3,"4,846667","2,995732","2,397895",0,"8,803575","0,7528068","2,564949","-0,3037057","0,007726","-0,013352","4,857761",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2013,"5,07","8,72",0,"1,74",C39,C3,"2,326667","2,890372","2,397895",0,"8,466531","0,8045627","2,639057","-0,041708","0,1027045","-0,098128","7,202596",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2014,,"0,71",0,"0,82",C39,C3,"-0,0366667","2,944439","2,302585",0,"8,35632","0,6890907","2,70805","0,0419791","-0,0335679","-0,249653","4,465079",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2015,"5,8","-3,95",0,"-3,7",C39,C3,"-0,0833333","3,367296","2,564949",0,"8,716044","0,6902081","2,772589","0,2280084","0,0663102","0,01924","5,10083",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2016,"6,29","-0,29",0,"-0,43",C39,C3,"0,0466667","3,465736","2,564949",0,"8,491671","0,8035396","2,833213","-0,2578246","-0,0465409","-0,301345","6,969693",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600401,2017,"5,11","-1,78",0,"-0,15",C39,C3,"-0,4333333","3,496508","2,484907",0,"8,015327","0,8677661","2,890372","-0,2794104","-0,0053355","-0,470411","15,19042",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2013,"7,76","15,18",0,"1,9",C39,C3,"4,426667","0,6931472","0,6931472",0,"8,046869","0,5688667","2,639057","0,0267028","0,0017588","0,052013","5,054796",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2014,"7,05","10,09",0,"-0,09",C39,C3,"3,393333","0,6931472","0,6931472",0,"7,867105","0,5811099","2,70805","0,1841201","0,0240074","0,062941","6,938384",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2015,"6,61","13,02",0,"-0,08",C39,C3,"4,366667","0,6931472","0,6931472",0,"7,982075","0,6485818","2,772589","0,1895669","0,0058703","0,064844","10,99135",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2016,"6,79","48,45",11,"-0,48",C39,C3,"12,64333","0,6931472","0,6931472",0,"7,979681","0,6792168","2,833213","0,1436074","0,0827617","0,032894","7,809093",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2017,"9,35","10,3",0,"1,01",C39,C3,"3,096667","0,6931472","0,6931472",0,"7,949797","0,5201862","2,890372","-0,0438078","-0,0254932","0,018438","3,721876",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600405,2018,"14,48","-0,07",0,"-0,05",C39,C3,"-0,0066667","1,098612","1,098612",0,"7,891705","0,5832459","2,944439","-0,2556069","-0,0247218","-0,22557","3,535336",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600406,2017,"6,71","30,19",0,"2,4",I65,I,"9,263333","2,397895","2,197225",1,"8,676758","0,5401429","2,833213","1,119782","0,0717916","0,177524","4,807525",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600406,2018,"6,66","29,86",0,"2,36",I65,I,"9,166667","2,484907","2,197225",1,"8,864182","0,4386416","2,890372","0,1794561","0,0612965","0,176147","3,672176",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600409,2012,"1,96","71,01",23,10,C26,C2,"12,67","0,6931472","0,6931472",1,"9,469392","0,6470479","2,639057","0,023821","-0,065671","0,021012","3,056469",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2013,"1,83","67,22",19,"4,24",C26,C2,"14,66","0,6931472","0,6931472",1,"9,596962","0,6720959","2,70805","0,1242619","-0,0227885","0,075378","3,44592",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2014,"1,49","22,34",0,"4,36",C26,C2,"5,993333","0,6931472","0,6931472",1,"9,640368","0,6712745","2,772589","0,0770763","0,0354368","0,076232","3,776339",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2015,"2,19","65,47","18,5",5,C26,C2,"13,99","0,6931472","0,6931472",1,"9,653615","0,6652437","2,833213","0,078651","0,048298","0,057355","4,092622",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2016,"1,73","69,79",17,"4,59",C26,C2,"16,06667","0,6931472","0,6931472",1,"9,689179","0,6449679","2,890372","0,1506476","0,0639872","0,112266","4,147008",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2017,"2,47","30,45",0,"3,91",C26,C2,"8,846666","0,6931472","0,6931472",1,"9,74373","0,5585905","2,944439","0,2817153","0,0611856","0,222673","3,127259",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600409,2018,"2,47","29,71",0,"4,03",C26,C2,"8,56","0,6931472","0,6931472",1,"9,77537","0,5351018","2,995732","-0,0010891","0,0712166","0,151835","2,153448",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600410,2010,,"19,44",0,"2,68",I65,I,"5,586667","1,609438","1,609438",0,"8,454253","0,4760979","2,302585","0,2149599","0,0045027","0,134609","5,952011",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2011,,"22,68",0,"3,83",I65,I,"6,283333","1,609438","1,609438",0,"8,521981","0,418569","2,397895","0,2474456","-0,068202","0,115722","2,973357",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2012,"1,57","24,54",0,"5,5",I65,I,"6,346667","1,609438","1,609438",0,"8,508152","0,4434514","2,484907","0,030083","0,0302687","0,068547","2,420369",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2013,"1,23","29,62",0,15,I65,I,"4,873333","1,609438","1,609438",0,"8,382976","0,5624602","2,564949","-0,0803533","0,0567576","0,020113","3,031755",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2014,"2,19","19,13",0,"4,9",I65,I,"4,743333","2,397895","2,197225",0,"8,418698","0,5976844","2,639057","-0,111601","0,0418407","0,041378","6,399483",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2015,"3,78","13,22",0,"-0,54",I65,I,"4,586667","2,302585","2,197225",0,"8,420902","0,5814219","2,70805","0,1202368","0,0489439","0,03869","7,385631",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2016,"7,47","22,93",0,"9,73",I65,I,"4,4","2,302585","2,197225",0,"8,433159","0,4767898","2,772589","0,0014709","0,012828","0,009849","3,184261",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2017,"4,34","18,23",0,"2,55",I65,I,"5,226666","1,791759","1,791759",0,"8,327243","0,5456411","2,833213","0,131491","-0,0743212","0,045505","3,320586",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600410,2018,"4,62","-4,1",0,"-6,87",I65,I,"2,32","1,791759","1,791759",0,"8,271548","0,481012","2,890372","-0,038126","0,077728","-0,053711","2,154938",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
600418,2010,,"56,84",8,"11,03",C36,C3,"12,60333","1,098612","1,098612",1,"9,714443","0,6464131","2,484907","0,4784388","0,1004311","0,237058","4,322247",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600418,2011,,"54,28",9,"4,18",C36,C3,"13,7","1,386294","1,386294",1,"9,780925","0,6007569","2,564949","0,0259028","-0,0494328","0,10987","2,810285",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600418,2012,"3,27","60,6",11,3,C36,C3,"15,53333","1,609438","1,609438",1,"9,916107","0,685782","2,639057","-0,0441605","0,1530233","0,08292","3,609715",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600418,2013,"3,63","53,99",8,"3,53",C36,C3,"14,15333","1,609438","1,609438",1,"9,709053","0,703558","2,70805","0,1549192","0,1046797","0,141579","3,97182",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
